estimated_delivery_date,actual_delivery_date,carrier_name,shipping_cost,destination_country,delivery_time_days,on_time,route
2009-09-04,2009-09-04,Air,2448.71,Zambia,0,1,Zambia
2009-08-04,2009-08-04,Air Charter,7445.8,Nigeria,0,1,Nigeria
2009-09-29,2009-09-29,Truck,6759.28,Zambia,0,1,Zambia
2009-08-27,2009-08-27,Air,11774.5,Haiti,0,1,Haiti
2009-08-21,2009-08-21,Air,6739.08,Côte d'Ivoire,0,1,Côte d'Ivoire
2009-09-15,2009-09-15,Ocean,7338.54,Uganda,0,1,Uganda
2009-10-07,2009-10-07,Air,4031.3,Uganda,0,1,Uganda
2009-10-20,2009-10-20,Air Charter,9341.49,Nigeria,0,1,Nigeria
2009-10-20,2009-10-20,Air Charter,9341.49,Nigeria,0,1,Nigeria
2009-10-20,2009-10-20,Air Charter,9341.49,Nigeria,0,1,Nigeria
2009-10-20,2009-10-20,Air Charter,9341.49,Nigeria,0,1,Nigeria
2009-10-20,2009-10-20,Air Charter,9341.49,Nigeria,0,1,Nigeria
2009-09-17,2009-09-17,Truck,1799.88,Mozambique,0,1,Mozambique
2009-10-22,2009-10-22,Air,3842.22,Haiti,0,1,Haiti
2009-10-27,2009-10-27,Air,6027.68,Ethiopia,0,1,Ethiopia
2010-02-16,2010-02-19,Air,10083.69,Kenya,3,0,Kenya
2014-01-09,2014-01-09,Air,1869.41,Vietnam,0,1,Vietnam
2015-05-12,2015-05-12,Air,28709.52,Zambia,0,1,Zambia
2012-06-12,2012-06-12,Air,304.62,Haiti,0,1,Haiti
2013-08-16,2013-08-16,Air,1434.98,South Sudan,0,1,South Sudan
2015-04-15,2015-04-15,Air,642.99,Mozambique,0,1,Mozambique
2013-06-10,2013-06-10,Air,12922.07,Burundi,0,1,Burundi
2012-06-01,2012-06-01,Air,836.8,Burundi,0,1,Burundi
2012-01-30,2012-01-30,Air,969.55,Haiti,0,1,Haiti
2014-07-29,2014-07-29,Air,5616.02,Vietnam,0,1,Vietnam
2011-09-14,2011-10-27,Ocean,10923.46,South Africa,43,0,South Africa
2013-10-11,2013-10-09,Air,2021.05,Vietnam,-2,1,Vietnam
2014-09-16,2014-09-16,Air,3138.25,Vietnam,0,1,Vietnam
2013-01-09,2013-01-10,Air,25193.28,Nigeria,1,0,Nigeria
2010-08-24,2010-08-24,Air,5886.9,South Africa,0,1,South Africa
2009-09-15,2009-09-15,Air,12858.12,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-07-13,2015-07-13,Air,3816.3,Vietnam,0,1,Vietnam
2009-10-26,2009-10-26,Air,791.43,Vietnam,0,1,Vietnam
2010-11-02,2010-11-02,Air,4781.8,Rwanda,0,1,Rwanda
2012-03-29,2012-03-29,Air,18919.56,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-06-21,2013-06-21,Ocean,24875.46,Malawi,0,1,Malawi
2015-03-13,2015-03-13,Ocean,7658.27,Haiti,0,1,Haiti
2014-11-03,2014-11-03,Air,6523.85,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-11-04,2014-11-04,Air,8021.11,"Congo, DRC",0,1,"Congo, DRC"
2015-02-05,2015-02-05,Air,2504.64,Vietnam,0,1,Vietnam
2015-01-09,2015-01-09,Air,1692.35,South Sudan,0,1,South Sudan
2011-09-28,2011-09-28,Air,4504.46,Swaziland,0,1,Swaziland
2012-05-21,2012-05-21,Air,199.0,Uganda,0,1,Uganda
2009-09-30,2009-09-30,Air,4191.83,Vietnam,0,1,Vietnam
2011-09-27,2011-09-27,Air,844.36,Dominican Republic,0,1,Dominican Republic
2014-05-02,2014-05-02,Air,19286.53,Mozambique,0,1,Mozambique
2014-04-04,2014-04-04,Air,2734.02,"Congo, DRC",0,1,"Congo, DRC"
2013-09-02,2013-09-02,Ocean,7117.39,Haiti,0,1,Haiti
2009-09-11,2009-09-11,Air,1437.4,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-10-03,2012-10-03,Air,583.66,Vietnam,0,1,Vietnam
2014-06-14,2014-06-14,Air,25730.13,Zimbabwe,0,1,Zimbabwe
2010-04-16,2010-04-16,Air,63600.4,Rwanda,0,1,Rwanda
2014-09-30,2014-09-30,Air,2516.57,"Congo, DRC",0,1,"Congo, DRC"
2015-02-18,2015-02-18,Air,865.67,Burundi,0,1,Burundi
2013-08-14,2013-08-14,Air,13257.25,Haiti,0,1,Haiti
2013-11-20,2013-11-20,Air,265.0,Uganda,0,1,Uganda
2012-01-17,2012-01-17,Air,16090.59,Kenya,0,1,Kenya
2013-10-10,2013-10-10,Air,1090.87,Cameroon,0,1,Cameroon
2014-03-22,2014-03-22,Air,3245.39,Tanzania,0,1,Tanzania
2014-10-30,2014-10-30,Air,3708.72,Vietnam,0,1,Vietnam
2014-05-15,2014-05-15,Air,51331.09,Cameroon,0,1,Cameroon
2010-10-13,2011-01-25,Air,3646.1,South Africa,104,0,South Africa
2014-12-01,2014-12-01,Air,4316.34,Zambia,0,1,Zambia
2013-10-18,2013-10-18,Air,4124.74,South Sudan,0,1,South Sudan
2013-07-01,2013-07-01,Air,8163.83,Vietnam,0,1,Vietnam
2013-07-09,2013-07-09,Air,2581.83,Haiti,0,1,Haiti
2014-11-07,2014-11-07,Air,2800.95,Vietnam,0,1,Vietnam
2015-02-12,2015-02-12,Air,34778.32,Haiti,0,1,Haiti
2010-03-30,2010-03-30,Air,3538.57,Vietnam,0,1,Vietnam
2013-09-17,2013-09-17,Air,20583.37,Tanzania,0,1,Tanzania
2014-10-06,2014-10-06,Air,33228.68,Burundi,0,1,Burundi
2011-09-29,2011-10-29,Air,21952.35,Tanzania,30,0,Tanzania
2014-07-28,2014-07-28,Air,20621.1,Zambia,0,1,Zambia
2011-07-12,2011-07-12,Air,5864.56,Benin,0,1,Benin
2011-12-01,2011-12-01,Air,5300.24,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-05-17,2013-05-17,Air,7152.99,Rwanda,0,1,Rwanda
2014-04-09,2014-04-09,Air,979.14,Mozambique,0,1,Mozambique
2014-03-21,2014-03-21,Air,3868.24,Uganda,0,1,Uganda
2013-05-24,2013-05-24,Air,5970.85,Vietnam,0,1,Vietnam
2010-03-04,2010-03-04,Air,10612.93,Ethiopia,0,1,Ethiopia
2012-11-01,2012-11-01,Air,41585.93,Tanzania,0,1,Tanzania
2013-11-27,2013-11-27,Air,8263.16,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-07-15,2014-07-15,Air,1176.54,Tanzania,0,1,Tanzania
2013-01-15,2013-01-15,Air,3216.15,Vietnam,0,1,Vietnam
2009-09-28,2009-09-28,Air,1162.52,Vietnam,0,1,Vietnam
2011-07-27,2011-07-27,Air,26014.88,Nigeria,0,1,Nigeria
2014-03-22,2014-03-22,Air,8403.67,Tanzania,0,1,Tanzania
2011-09-02,2011-09-02,Ocean,10511.33,South Africa,0,1,South Africa
2011-03-14,2011-03-14,Ocean,25199.31,South Africa,0,1,South Africa
2011-02-28,2011-02-28,Air,5810.56,Nigeria,0,1,Nigeria
2012-07-05,2012-07-05,Air,2205.25,Rwanda,0,1,Rwanda
2011-11-03,2011-10-10,Ocean,4232.71,South Africa,-24,1,South Africa
2011-09-08,2011-09-08,Air,27236.25,Zimbabwe,0,1,Zimbabwe
2012-11-28,2012-11-27,Air,28734.43,Nigeria,-1,1,Nigeria
2013-08-07,2013-08-07,Ocean,8768.76,Haiti,0,1,Haiti
2013-08-07,2013-08-07,Ocean,7558.01,Haiti,0,1,Haiti
2015-04-25,2015-04-25,Air,14603.71,Zambia,0,1,Zambia
2010-09-13,2010-09-13,Air,2486.62,Haiti,0,1,Haiti
2010-09-08,2010-09-08,Air,1742.12,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-09-12,2014-09-12,Air,14650.41,Haiti,0,1,Haiti
2011-03-04,2011-03-04,Ocean,7334.83,South Africa,0,1,South Africa
2013-08-08,2013-08-08,Air,20822.73,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-04-28,2014-04-28,Air,37680.04,Rwanda,0,1,Rwanda
2012-06-29,2012-06-29,Air,14959.84,Pakistan,0,1,Pakistan
2013-04-16,2013-04-16,Air,2570.86,"Congo, DRC",0,1,"Congo, DRC"
2013-03-13,2013-03-13,Air,7308.37,Vietnam,0,1,Vietnam
2010-10-06,2010-10-06,Air,7707.42,South Africa,0,1,South Africa
2015-05-12,2015-05-12,Air,1028.1,Rwanda,0,1,Rwanda
2010-10-22,2010-10-22,Air,5834.1,Tanzania,0,1,Tanzania
2010-03-04,2010-03-04,Air,435.0,Uganda,0,1,Uganda
2012-06-15,2012-06-15,Air,4978.09,South Sudan,0,1,South Sudan
2012-09-18,2012-09-18,Air,28595.45,Nigeria,0,1,Nigeria
2011-08-15,2011-08-15,Ocean,47101.63,South Africa,0,1,South Africa
2012-09-25,2012-09-25,Air,8969.97,Guyana,0,1,Guyana
2014-09-05,2014-09-05,Air,3196.31,"Congo, DRC",0,1,"Congo, DRC"
2013-09-11,2013-09-11,Air,38354.26,Zambia,0,1,Zambia
2010-09-07,2010-09-07,Air,4263.07,South Africa,0,1,South Africa
2011-06-22,2011-06-22,Air,18207.5,Vietnam,0,1,Vietnam
2011-03-04,2011-03-04,Air,180.0,Guyana,0,1,Guyana
2014-07-18,2014-07-18,Air,2949.23,Haiti,0,1,Haiti
2010-03-15,2010-03-15,Air,11648.31,Vietnam,0,1,Vietnam
2011-07-19,2011-07-19,Air,15794.47,Nigeria,0,1,Nigeria
2013-01-29,2013-01-29,Air,1222.31,Vietnam,0,1,Vietnam
2012-02-08,2012-02-08,Air,646.81,Sudan,0,1,Sudan
2010-03-19,2010-03-19,Air,20910.43,Vietnam,0,1,Vietnam
2013-06-11,2013-06-11,Air,2190.78,Mali,0,1,Mali
2013-12-17,2013-12-17,Air,4760.43,Nigeria,0,1,Nigeria
2014-01-23,2014-01-23,Air,9275.59,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-04-09,2015-04-09,Ocean,20526.23,Haiti,0,1,Haiti
2013-04-30,2013-04-30,Air,25485.81,Tanzania,0,1,Tanzania
2010-12-13,2010-12-11,Air,4876.31,South Africa,-2,1,South Africa
2012-03-20,2012-03-20,Air,20082.38,Zimbabwe,0,1,Zimbabwe
2014-09-10,2014-09-10,Air,13489.96,Mozambique,0,1,Mozambique
2011-12-13,2011-12-13,Air,7938.18,Nigeria,0,1,Nigeria
2013-10-18,2013-10-26,Air,31434.31,Cameroon,8,0,Cameroon
2010-08-24,2010-08-24,Air,2154.51,South Africa,0,1,South Africa
2010-02-09,2010-02-09,Air,15236.52,Ethiopia,0,1,Ethiopia
2012-08-07,2012-08-07,Air,27894.81,Rwanda,0,1,Rwanda
2011-09-23,2011-09-23,Air,5433.21,Nigeria,0,1,Nigeria
2015-07-15,2015-07-15,Air,642.45,Vietnam,0,1,Vietnam
2012-03-01,2012-03-01,Air,17392.05,Vietnam,0,1,Vietnam
2013-04-10,2013-04-10,Air,2082.39,Tanzania,0,1,Tanzania
2013-07-03,2013-07-03,Air,779.06,Mali,0,1,Mali
2014-05-02,2014-05-02,Air,16537.12,Mozambique,0,1,Mozambique
2012-01-24,2012-01-26,Air,28833.91,Rwanda,2,0,Rwanda
2011-04-27,2011-04-27,Ocean,32530.22,Rwanda,0,1,Rwanda
2010-08-23,2010-08-23,Air,14223.39,Vietnam,0,1,Vietnam
2010-03-16,2010-03-16,Air,16438.26,Zambia,0,1,Zambia
2011-02-14,2011-02-14,Air,1131.48,Ethiopia,0,1,Ethiopia
2011-04-08,2011-04-08,Ocean,11314.2,South Africa,0,1,South Africa
2014-07-14,2014-07-14,Air,3429.78,Haiti,0,1,Haiti
2013-09-24,2013-09-24,Air,17581.92,Tanzania,0,1,Tanzania
2012-02-06,2012-02-06,Air,4420.31,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-04-23,2014-04-23,Air,3658.08,Vietnam,0,1,Vietnam
2012-01-18,2012-01-18,Air,7019.07,Haiti,0,1,Haiti
2009-11-27,2009-11-27,Air,1312.2,Tanzania,0,1,Tanzania
2015-07-03,2015-07-03,Ocean,16028.78,Haiti,0,1,Haiti
2011-02-01,2011-05-03,Ocean,4134.92,South Africa,91,0,South Africa
2011-10-31,2011-10-31,Air,2052.97,Ethiopia,0,1,Ethiopia
2012-03-29,2012-03-29,Air,12689.71,Tanzania,0,1,Tanzania
2013-05-16,2013-05-16,Air,4461.72,Vietnam,0,1,Vietnam
2014-09-26,2014-09-26,Air,694.1,Burundi,0,1,Burundi
2011-07-14,2011-07-14,Air,23616.68,Tanzania,0,1,Tanzania
2012-04-22,2012-04-22,Air,12749.39,Haiti,0,1,Haiti
2014-07-29,2014-07-29,Air,2211.04,Ethiopia,0,1,Ethiopia
2012-07-09,2012-07-09,Air,14842.19,Kenya,0,1,Kenya
2012-04-25,2012-04-25,Air,334.65,Ethiopia,0,1,Ethiopia
2011-12-13,2011-12-13,Ocean,81246.12,Rwanda,0,1,Rwanda
2011-07-14,2011-07-14,Air,23650.43,Tanzania,0,1,Tanzania
2014-04-25,2014-04-25,Air,23397.41,Tanzania,0,1,Tanzania
2012-01-12,2012-01-27,Ocean,4957.81,South Africa,15,0,South Africa
2014-05-09,2014-05-09,Ocean,2350.55,Haiti,0,1,Haiti
2012-06-29,2012-06-29,Air,6072.8,Rwanda,0,1,Rwanda
2013-12-23,2013-12-23,Air,5145.69,Zambia,0,1,Zambia
2014-04-04,2014-04-04,Air,1565.1,Vietnam,0,1,Vietnam
2011-05-17,2011-05-17,Air,38452.73,Kenya,0,1,Kenya
2010-07-29,2010-07-29,Air,13343.23,Kenya,0,1,Kenya
2013-10-17,2013-10-17,Air,5904.94,Zambia,0,1,Zambia
2012-08-22,2012-08-22,Air,1238.16,Vietnam,0,1,Vietnam
2009-11-23,2009-11-23,Air,730.82,Rwanda,0,1,Rwanda
2013-04-25,2013-04-25,Air,9759.55,Vietnam,0,1,Vietnam
2014-05-06,2014-05-06,Air,66260.33,Rwanda,0,1,Rwanda
2013-02-20,2013-02-20,Air,3824.96,Uganda,0,1,Uganda
2010-03-29,2010-03-29,Air,7784.92,Vietnam,0,1,Vietnam
2014-03-14,2014-03-14,Air,33029.82,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-02-18,2012-02-18,Air,4288.83,Vietnam,0,1,Vietnam
2012-10-20,2012-10-20,Air,7665.38,Nigeria,0,1,Nigeria
2014-01-08,2014-01-08,Air,5265.22,Vietnam,0,1,Vietnam
2010-08-07,2010-08-09,Air,17603.58,Tanzania,2,0,Tanzania
2014-03-07,2014-03-07,Air,828.76,Mozambique,0,1,Mozambique
2012-06-05,2012-06-05,Air,8695.18,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-05-05,2015-05-12,Air,15174.53,Zambia,7,0,Zambia
2010-03-05,2010-03-05,Air,2527.94,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-10-23,2013-10-23,Air,14402.92,Vietnam,0,1,Vietnam
2013-09-17,2013-09-13,Air,21384.75,Tanzania,-4,1,Tanzania
2012-06-29,2012-06-29,Air,14959.83,Pakistan,0,1,Pakistan
2013-08-30,2013-08-30,Air,4909.72,Haiti,0,1,Haiti
2010-07-01,2010-07-01,Air,20194.78,Rwanda,0,1,Rwanda
2010-03-20,2010-03-20,Air,9013.85,Vietnam,0,1,Vietnam
2011-06-13,2011-06-13,Ocean,6121.42,South Africa,0,1,South Africa
2011-07-22,2011-07-22,Air,23722.96,Zambia,0,1,Zambia
2011-06-27,2011-06-27,Air,1870.73,Tanzania,0,1,Tanzania
2014-03-27,2014-03-27,Air,18323.97,Rwanda,0,1,Rwanda
2013-11-29,2013-11-29,Air,6020.53,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-09-25,2013-09-25,Air,678.96,Vietnam,0,1,Vietnam
2014-08-08,2014-08-08,Air,1428.13,Tanzania,0,1,Tanzania
2013-03-20,2013-03-20,Air,8680.27,Mozambique,0,1,Mozambique
2011-04-26,2011-04-26,Ocean,11372.23,South Africa,0,1,South Africa
2011-02-09,2011-02-09,Air,12974.12,Vietnam,0,1,Vietnam
2012-09-11,2012-09-11,Air,1840.97,Mali,0,1,Mali
2015-06-16,2015-06-16,Air,3248.6,Guyana,0,1,Guyana
2015-06-09,2015-06-09,Air,13894.08,Zambia,0,1,Zambia
2013-06-04,2013-06-04,Air,2419.33,Haiti,0,1,Haiti
2011-12-12,2011-12-12,Air,15891.96,Mozambique,0,1,Mozambique
2014-08-19,2014-09-02,Air,30257.97,Nigeria,14,0,Nigeria
2011-07-01,2011-07-01,Air,4529.86,Sudan,0,1,Sudan
2010-03-15,2010-03-15,Air,5314.56,Vietnam,0,1,Vietnam
2014-11-19,2014-11-19,Air,26663.64,Namibia,0,1,Namibia
2010-07-19,2010-07-29,Air,1881.24,South Africa,10,0,South Africa
2011-04-26,2011-04-26,Ocean,11372.23,South Africa,0,1,South Africa
2010-09-01,2010-09-01,Air,5298.03,South Africa,0,1,South Africa
2011-09-02,2011-09-02,Ocean,4689.6,South Africa,0,1,South Africa
2012-01-11,2012-01-11,Air,594.51,Sudan,0,1,Sudan
2011-08-11,2011-08-11,Air,12745.06,Vietnam,0,1,Vietnam
2012-12-05,2012-12-05,Air,2348.57,Vietnam,0,1,Vietnam
2015-01-26,2015-01-26,Air,753.35,Burundi,0,1,Burundi
2012-12-25,2012-12-25,Air,467.26,Mozambique,0,1,Mozambique
2014-08-20,2014-08-20,Air,8280.73,Zimbabwe,0,1,Zimbabwe
2014-11-03,2014-11-03,Air,1800.48,Cameroon,0,1,Cameroon
2014-10-20,2014-10-20,Ocean,1893.24,Haiti,0,1,Haiti
2013-06-10,2013-06-10,Air,6438.91,Haiti,0,1,Haiti
2010-07-08,2010-07-08,Air,1100.2,Zambia,0,1,Zambia
2012-07-31,2012-07-31,Air,1472.03,Ethiopia,0,1,Ethiopia
2012-05-18,2012-05-18,Air,1584.09,Ethiopia,0,1,Ethiopia
2010-03-11,2010-03-11,Air,11167.45,Vietnam,0,1,Vietnam
2011-06-26,2011-04-07,Ocean,13829.58,South Africa,-80,1,South Africa
2014-06-24,2014-06-24,Air,4673.77,Tanzania,0,1,Tanzania
2014-11-10,2014-11-10,Air,18256.1,Ghana,0,1,Ghana
2012-04-16,2012-04-16,Air,3306.51,Vietnam,0,1,Vietnam
2010-11-29,2010-11-29,Air,1117.79,Sudan,0,1,Sudan
2012-06-05,2012-06-05,Air,14493.81,Burundi,0,1,Burundi
2014-04-23,2014-04-23,Air,7474.2,Vietnam,0,1,Vietnam
2013-07-25,2013-07-25,Ocean,7992.56,Haiti,0,1,Haiti
2009-10-21,2009-10-21,Air,888.0,Tanzania,0,1,Tanzania
2014-07-23,2014-07-23,Air Charter,23014.35,Zimbabwe,0,1,Zimbabwe
2014-02-07,2014-02-07,Air,5924.33,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-11-11,2013-11-11,Air,16994.9,Haiti,0,1,Haiti
2011-03-16,2011-03-16,Air,617.79,Botswana,0,1,Botswana
2013-11-20,2013-11-20,Air,460.9,"Congo, DRC",0,1,"Congo, DRC"
2010-12-01,2010-12-01,Air,1013.19,Tanzania,0,1,Tanzania
2015-04-28,2015-04-28,Air,2234.96,Tanzania,0,1,Tanzania
2013-04-18,2013-04-18,Air,882.81,Guyana,0,1,Guyana
2010-08-24,2010-09-20,Air,1791.42,South Africa,27,0,South Africa
2014-09-10,2014-09-10,Air,9209.0,Mozambique,0,1,Mozambique
2014-02-11,2014-02-11,Air,2395.42,South Sudan,0,1,South Sudan
2015-03-11,2015-03-11,Air,16386.12,Haiti,0,1,Haiti
2012-06-22,2012-06-22,Air,13116.57,Rwanda,0,1,Rwanda
2013-04-09,2013-04-09,Air,17.72,Vietnam,0,1,Vietnam
2013-11-13,2013-11-13,Air,24728.57,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-09-03,2011-09-03,Air,4969.35,Mozambique,0,1,Mozambique
2013-09-05,2013-09-05,Air,4136.58,Tanzania,0,1,Tanzania
2010-06-10,2010-06-10,Air,1134.5,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-01-30,2012-01-30,Air,13836.99,Tanzania,0,1,Tanzania
2015-07-02,2015-07-02,Air,3918.37,"Congo, DRC",0,1,"Congo, DRC"
2014-01-23,2014-01-23,Air,737.11,Haiti,0,1,Haiti
2012-02-20,2012-02-20,Air,1076.15,Sudan,0,1,Sudan
2010-04-09,2010-04-09,Air,541.88,Guyana,0,1,Guyana
2012-10-04,2012-10-04,Air,1333.4,Mali,0,1,Mali
2014-09-18,2014-09-18,Air,16777.24,Zimbabwe,0,1,Zimbabwe
2013-09-17,2013-09-16,Air,21351.18,Tanzania,-1,1,Tanzania
2013-04-02,2013-04-02,Air,3565.08,Vietnam,0,1,Vietnam
2011-07-07,2011-07-07,Air,28132.96,Nigeria,0,1,Nigeria
2015-01-23,2015-01-23,Air,5924.89,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-05-07,2015-05-07,Air,27361.87,Nigeria,0,1,Nigeria
2012-04-24,2012-04-24,Air,3401.49,Vietnam,0,1,Vietnam
2012-05-25,2012-05-25,Air,12022.17,Tanzania,0,1,Tanzania
2011-01-14,2011-01-14,Air,13562.36,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-01-09,2013-01-09,Air,1079.39,Vietnam,0,1,Vietnam
2011-11-18,2011-11-18,Ocean,17022.13,South Africa,0,1,South Africa
2010-12-15,2010-12-15,Ocean,12225.76,South Africa,0,1,South Africa
2013-05-22,2013-05-22,Air,10365.13,Zambia,0,1,Zambia
2009-09-24,2009-09-24,Air,11057.25,Guyana,0,1,Guyana
2012-08-02,2012-08-02,Air,1692.7,"Congo, DRC",0,1,"Congo, DRC"
2010-07-16,2010-07-16,Air,10670.09,Vietnam,0,1,Vietnam
2015-04-14,2015-04-14,Air,3688.77,Vietnam,0,1,Vietnam
2013-12-10,2013-12-12,Air,10898.12,Uganda,2,0,Uganda
2011-02-24,2011-02-24,Ocean,17267.14,South Africa,0,1,South Africa
2010-12-08,2010-12-08,Air,13083.7,Vietnam,0,1,Vietnam
2015-05-05,2015-05-05,Air,21256.43,Haiti,0,1,Haiti
2014-11-03,2014-11-03,Air,3273.14,Vietnam,0,1,Vietnam
2012-07-09,2012-07-09,Air,11034.01,Kenya,0,1,Kenya
2009-08-05,2009-08-05,Air,571.53,Namibia,0,1,Namibia
2015-01-19,2015-01-20,Air,15681.99,Nigeria,1,0,Nigeria
2009-11-04,2009-11-04,Air,814.04,Uganda,0,1,Uganda
2013-03-20,2013-03-21,Air,13801.89,Mozambique,1,0,Mozambique
2014-12-22,2014-12-22,Air,2084.52,South Sudan,0,1,South Sudan
2012-12-14,2012-12-14,Air,1934.17,Vietnam,0,1,Vietnam
2012-07-20,2012-07-20,Air,13244.8,Rwanda,0,1,Rwanda
2013-05-21,2013-05-21,Air,642.05,Swaziland,0,1,Swaziland
2014-03-27,2014-03-27,Air,26266.34,Rwanda,0,1,Rwanda
2012-07-05,2012-07-05,Air,475.0,Uganda,0,1,Uganda
2014-09-22,2014-09-15,Air,3701.66,Vietnam,-7,1,Vietnam
2009-12-15,2009-12-15,Air,852.02,Nigeria,0,1,Nigeria
2014-02-14,2014-02-14,Air,119474.09,Zambia,0,1,Zambia
2014-09-12,2014-09-12,Air,30885.26,Zambia,0,1,Zambia
2012-10-02,2012-10-02,Air,7211.04,Vietnam,0,1,Vietnam
2012-10-09,2012-10-09,Air,11252.53,Vietnam,0,1,Vietnam
2012-12-20,2012-12-20,Ocean,7208.11,Haiti,0,1,Haiti
2011-10-10,2011-11-03,Ocean,9323.3,South Africa,24,0,South Africa
2013-11-28,2013-11-28,Air,2782.94,"Congo, DRC",0,1,"Congo, DRC"
2010-09-08,2010-09-08,Air,11463.46,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-07-07,2015-07-07,Air,2730.91,Vietnam,0,1,Vietnam
2014-08-22,2014-08-22,Air,1950.74,Rwanda,0,1,Rwanda
2015-02-27,2015-02-27,Air,16876.25,Uganda,0,1,Uganda
2014-08-06,2014-08-06,Air,1317.82,Ghana,0,1,Ghana
2013-09-16,2013-09-16,Air,17579.56,Tanzania,0,1,Tanzania
2009-10-16,2009-10-16,Air,1599.22,Nigeria,0,1,Nigeria
2012-01-16,2012-01-23,Ocean,7292.27,South Africa,7,0,South Africa
2011-08-04,2011-08-04,Air,17912.6,Zimbabwe,0,1,Zimbabwe
2012-11-29,2012-11-29,Air,10770.55,Vietnam,0,1,Vietnam
2012-04-13,2012-04-13,Ocean,102761.99,Rwanda,0,1,Rwanda
2014-10-28,2014-10-28,Air,309.95,Uganda,0,1,Uganda
2013-09-26,2013-09-26,Air,1067.02,Cameroon,0,1,Cameroon
2011-02-24,2011-02-24,Air,4042.47,Vietnam,0,1,Vietnam
2011-05-16,2011-05-16,Air,4329.08,Tanzania,0,1,Tanzania
2013-08-01,2013-08-01,Air,9740.27,Vietnam,0,1,Vietnam
2014-04-28,2014-06-16,Air,36502.8,Rwanda,49,0,Rwanda
2014-09-09,2014-09-09,Air,892.5,Haiti,0,1,Haiti
2014-02-07,2014-02-07,Air,14384.91,Zambia,0,1,Zambia
2011-04-19,2011-04-19,Air,99.0,Uganda,0,1,Uganda
2013-12-23,2013-12-23,Air,746.89,Vietnam,0,1,Vietnam
2014-03-27,2014-03-27,Air,26266.34,Rwanda,0,1,Rwanda
2009-11-23,2009-11-23,Air,1242.33,Mozambique,0,1,Mozambique
2013-08-05,2013-08-05,Air,10682.41,Kenya,0,1,Kenya
2012-10-22,2012-10-22,Ocean,8538.03,Haiti,0,1,Haiti
2010-09-07,2010-10-15,Air,4263.07,South Africa,38,0,South Africa
2012-02-08,2012-02-08,Air,7428.38,South Sudan,0,1,South Sudan
2011-03-10,2011-03-10,Air,1308.4,Tanzania,0,1,Tanzania
2010-07-22,2010-07-22,Air,29878.21,Nigeria,0,1,Nigeria
2009-10-08,2009-10-08,Air,28238.31,Côte d'Ivoire,0,1,Côte d'Ivoire
2011-08-09,2011-08-11,Air,37548.87,Kenya,2,0,Kenya
2014-08-29,2014-08-29,Air,1257.16,Haiti,0,1,Haiti
2014-06-24,2014-06-24,Air,9815.52,Tanzania,0,1,Tanzania
2013-11-21,2013-11-21,Air,127285.48,Tanzania,0,1,Tanzania
2011-04-04,2011-05-27,Ocean,3524.93,South Africa,53,0,South Africa
2013-07-11,2013-07-11,Air,938.05,"Congo, DRC",0,1,"Congo, DRC"
2010-08-02,2010-08-02,Air,1122.07,Tanzania,0,1,Tanzania
2010-12-17,2010-12-21,Air,19610.11,Zambia,4,0,Zambia
2015-01-15,2015-01-15,Air,1069.31,Vietnam,0,1,Vietnam
2013-11-16,2013-11-16,Air,30764.18,Uganda,0,1,Uganda
2014-09-22,2014-09-15,Air,2718.03,Vietnam,-7,1,Vietnam
2013-04-29,2013-04-29,Air,31917.19,Uganda,0,1,Uganda
2013-09-20,2013-09-20,Air,1682.15,Burundi,0,1,Burundi
2014-03-17,2014-03-17,Air,19489.83,Pakistan,0,1,Pakistan
2013-05-22,2013-05-22,Air,6368.02,Vietnam,0,1,Vietnam
2013-04-25,2013-04-25,Air,9299.26,Zimbabwe,0,1,Zimbabwe
2014-05-27,2014-05-27,Ocean,28270.78,Tanzania,0,1,Tanzania
2011-09-12,2011-09-12,Air,5639.42,Côte d'Ivoire,0,1,Côte d'Ivoire
2015-01-16,2015-01-16,Air,4489.32,Vietnam,0,1,Vietnam
2011-04-04,2011-04-04,Ocean,3524.95,South Africa,0,1,South Africa
2014-07-20,2014-07-20,Air,22508.32,Zambia,0,1,Zambia
2013-03-18,2013-03-18,Air,4802.92,Vietnam,0,1,Vietnam
2013-09-26,2013-09-26,Air,36166.79,Cameroon,0,1,Cameroon
